Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>"
4624241650,"Jan 15, 2021, 1:39:16 PM",Afternoon Run,Run,,1734,5.6,46,FALSE,,activities/4939072087.fit.gz,,,1734,1729,5600,5.300000191,3.238866329,28.75479126,29.0547924,19.5,36.79999924,6.599999905,-0.005357143,,,,,,162.2858734,,,317,,,46,,,,,,,,,,,,,0,,1,5638.100098,,,,,,,,,,,,,,,,,,,,,,,,,,,
4634093110,"Jan 17, 2021, 9:18:55 AM",Big hill 🥵,Run,,3390,10.36,69,FALSE,,activities/4949341166.fit.gz,,,3390,3346,10365.2998,4.699999809,3.097818375,81.55368805,81.4536972,19.5,42.5,18.70000076,0.000964757,,,,,,157.5407257,,,604,,,69,,,,,,7,,,,,0,106,0,,1,10561.2998,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650661272,"Jan 20, 2021, 8:23:32 AM",2/3 to Jan 100k,Run,,3164,10.01,105,FALSE,,activities/4966576666.fit.gz,,,3164,3160,10013.09961,5.199999809,3.168702602,81.57991028,78.57990265,19.5,42.59999847,17.29999924,0.029960752,,,,,,168.8744049,,,632,,,105,,,,,,7,,,,,0,100,0,,1,10218.7002,,,,,,,,,,,,,,,,,,,,,,,,,,,
4656882837,"Jan 21, 2021, 1:10:14 PM",Recovery run ended up being one of my better runs,Run,,1461,5.01,48,FALSE,,activities/4973049149.fit.gz,,,1461,1458,5014.299805,4.699999809,3.439163208,25.6980629,18.69809914,19.5,36.79999924,11.39999962,0.139600739,,,,,,168.731781,,,297,,,48,,,,,,6,,,,,0,38,0,,1,5065.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666542076,"Jan 23, 2021, 10:42:14 AM",Morning Run,Run,,2473,7.7,63,FALSE,,activities/4983106050.fit.gz,,,2473,2446,7699.5,4.599999905,3.147792339,61.05551529,60.95551682,19.5,42.5,20,0.001298786,,,,,,161.34552,,,460,,,63,,,,,,,,,,,,,0,,1,7864.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674589378,"Jan 24, 2021, 2:52:40 PM",Afternoon Run,Run,,1768,5.66,40,FALSE,,activities/4991484945.fit.gz,,,1768,1755,5667.5,4.300000191,3.229344845,28.80679131,28.70679092,19.5,36.79999924,7,0.001764446,,,,,,157.7692261,,,334,,,40,,,,,,,,,,,,,0,,1,5706.399902,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683265912,"Jan 26, 2021, 10:48:42 AM",Morning Run,Run,,1646,5.64,47,FALSE,,activities/5000526488.fit.gz,,,1646,1642,5648.700195,4.800000191,3.440134048,28.73003387,28.63003349,19.5,36.79999924,7.300000191,0.001770319,,,,,,165.0762177,,,335,,,47,,,,,,,,,,,,,0,,1,5687.600098,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695570599,"Jan 28, 2021, 3:50:01 PM",First half solo second half mama ,Run,Ty for 100k let’s go feb,3842,11.41,99,FALSE,,activities/5013295206.fit.gz,,,3842,3725,11418.5,5.599999905,3.065369129,58.16294479,58.36289978,19.5,36.79999924,6.599999905,-0.001751544,,,,,,161.0064545,,,746,,,99,,,,,,7,,,,,0,118,0,,1,11480.7998,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699273059,"Jan 29, 2021, 8:20:18 AM",Morning Run,Run,,1942,5.7,25,FALSE,,activities/5017149051.fit.gz,,,1942,1939,5701.299805,4,2.940330029,28.82689667,28.72689629,19.5,36.79999924,7.5,0.001753986,,,,,,149.9911957,,,352,,,25,,,,,,,,,,,,,0,,1,5739,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711824243,"Jan 31, 2021, 2:16:54 PM",Afternoon Run,Run,,1673,5.64,49,FALSE,,activities/5030216579.fit.gz,,,1673,1663,5641.700195,5.199999809,3.392483473,28.76101112,28.86101151,19.5,36.79999924,7.300000191,-0.001772515,,,,,,164.1985474,,,327,,,49,,,,,,,,,,,,,0,,1,5680.700195,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716859368,"Feb 1, 2021, 1:49:47 PM",Lovely dipply rain 👺,Run,,3513,10.38,82,FALSE,,activities/5035497793.fit.gz,,,3513,3496,10385.09961,4.699999809,2.970566273,81.53449249,81.53450012,19.5,42.59999847,17.79999924,0,,,,,,158.0631256,,,637,,,82,,,,,,7,,,,,0,111,0,,1,10579.09961,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727576684,"Feb 3, 2021, 11:54:46 AM",Lunch Run,Run,,2352,7.71,63,FALSE,,activities/5046611300.fit.gz,,,2352,2344,7712.399902,6.099999905,3.290272951,61.1024971,61.10250092,19.5,42.5,18.60000038,0,,,,,,163.0299683,,,459,,,63,,,,,,7,,,,,0,74,0,,1,7872.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737656676,"Feb 5, 2021, 9:33:01 AM",Morning Run,Run,,3438,10.46,74,FALSE,,activities/5057026728.fit.gz,,,3438,3278,10459.2002,6.400000095,3.190726042,81.48852539,81.58852386,19.5,42.5,20.20000076,-0.000956096,,,,,,157.9935455,,,638,,,74,,,,,,,,,,,,,0,,1,10656.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750782594,"Feb 7, 2021, 2:43:44 PM",Afternoon Run,Run,,1373,4.99,42,FALSE,,activities/5070676662.fit.gz,,,1373,1373,4995.399902,4.599999905,3.638310194,27.87534904,20.87534904,19.5,36.79999924,6,0.140128925,,,,,,167.2294769,,,292,,,42,,,,,,,,,,,,,0,,1,5046.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759641774,"Feb 9, 2021, 12:23:59 PM",Lunch Run,Run,,1597,5.03,31,FALSE,,activities/5079873249.fit.gz,,,1597,1583,5034.399902,4.900000095,3.180290699,28.69754982,28.99754906,19.5,40.90000153,16,-0.005959002,,,,,,156.9244995,,,298,,,31,,,,,,,,,,,,,0,,1,5093.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,
4765439029,"Feb 10, 2021, 2:26:16 PM",Afternoon Run,Run,,1561,5.02,31,FALSE,,activities/5085868236.fit.gz,,,1561,1557,5023.899902,4.400000095,3.226653814,24.8578949,24.65789413,19.5,38,17.70000076,0.003980971,,,,,,156.7068329,,,292,,,31,,,,,,,,,,,,,0,,1,5070.200195,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770899161,"Feb 11, 2021, 9:40:47 AM",Morning Run,Run,,2551,7.71,39,FALSE,,activities/5091529428.fit.gz,,,2551,2530,7716.899902,4.699999809,3.050158024,61.00584412,60.90584564,19.5,42.5,18.89999962,0.001295857,,,,,,151.876236,,,462,,,39,,,,,,,,,,,,,0,,1,7877.899902,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774120119,"Feb 12, 2021, 8:21:56 AM",Morning Run,Run,,3516,10.32,29,FALSE,,activities/5094860791.fit.gz,,,3516,3513,10328.59961,4.599999905,2.940108061,81.5072937,81.5072937,19.5,42.5,19.79999924,0,,,,,,144.8929138,,,612,,,29,,,,,,,,,,,,,0,,1,10523.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4787926957,"Feb 14, 2021, 10:55:21 AM",Morning Run,Run,,1700,5.68,43,FALSE,,activities/5109197547.fit.gz,,,1700,1696,5684.299805,5.099999905,3.351592064,28.82511711,28.52511597,19.5,36.79999924,7.300000191,0.005277695,,,,,,160.9887695,,,326,,,43,,,,,,,,,,,,,0,,1,5724,,,,,,,,,,,,,,,,,,,,,,,,,,,
4796777281,"Feb 16, 2021, 2:58:29 PM",Afternoon Run,Run,,3168,10,85,FALSE,,activities/5118376417.fit.gz,,,3168,3160,10003,4.599999905,3.165506363,81.5758667,78.87586975,19.5,42.59999847,18.89999962,0.026991902,,,,,,162.499054,,,596,,,85,,,,,,,,,,,,,0,,1,10204.90039,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800636257,"Feb 17, 2021, 9:41:54 AM",Morning Run,Run,,2434,7.65,35,FALSE,,activities/5122358736.fit.gz,,,2434,2407,7658.200195,4.900000095,3.18163681,61.03914642,61.1391449,19.5,42.5,17.89999962,-0.00130579,,,,,,150.957901,,,450,,,35,,,,,,,,,,,,,0,,1,7822.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4813356754,"Feb 19, 2021, 6:03:56 PM",Evening Run,Run,,1369,4.97,41,FALSE,,activities/5135517175.fit.gz,,,1369,1363,4970,6.199999809,3.646368265,27.20114326,27.30114365,19.5,39.59999847,18,-0.002012072,,,,,,165.741745,,,293,,,41,,,,,,,,,,,,,0,,1,5022.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,
4818720862,"Feb 20, 2021, 3:09:52 PM",Mama lied and said it was a 5k,Run,Feb 100k yeet,4373,11.02,23,FALSE,,activities/5141086785.fit.gz,,,4373,4323,11022.7002,5.5,2.54978013,82.08472443,82.18470001,21,41.20000076,16.5,-0.000907219,,,,,,132.5668793,,,641,,,23,,,,,,5,,,,,0,78,0,,1,11136.09961,,,,,,,,,,,,,,,,,,,,,,,,,,,
4842619546,"Feb 24, 2021, 4:32:27 PM",200k this year knocked 2:30 mins off my 5k,Run,Sub 20min 5k by the end of the year? Yes please ,1346,5.03,47,FALSE,,activities/5165966235.fit.gz,,,1346,1343,5032.700195,5.199999809,3.747356653,28.17155647,20.77160072,19.5,36.79999924,7.099999905,0.14703837,,,,,,170.4324188,,,292,,,47,,,,,,8,,,,,0,57,0,,1,5085.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,
4847343918,"Feb 25, 2021, 1:12:30 PM",Afternoon Run,Run,,1417,5,46,FALSE,,activities/5170870445.fit.gz,,,1417,1414,5008.899902,4.900000095,3.542361975,28.78936195,21.48936272,19.5,36.79999924,6.800000191,0.145740584,,,,,,168.6514893,,,304,,,46,,,,,,,,,,,,,0,,1,5060.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872366816,"Mar 1, 2021, 4:24:13 PM",Afternoon Run,Run,,1354,5,45,FALSE,,activities/5198017471.fit.gz,,,1354,1351,5008.700195,5.199999809,3.707401991,28.33622551,21.13622475,19.5,36.79999924,6.699999809,0.143749878,,,,,,168.9814911,,,290,,,45,,,,,,,,,,,,,0,,1,5061.200195,,,,,,,,,,,,,,,,,,,,,,,,,,,
4884370330,"Mar 3, 2021, 4:32:57 PM",I swear it was 10k,Run,,2836,9.99,94,FALSE,,activities/5210481110.fit.gz,,,2836,2809,9992.200195,5.699999809,3.557209015,81.44786835,77.64790344,19.5,42.5,17.79999924,0.038029663,,,,,,169.2440186,,,593,,,94,,,,,,5,,,,,0,50,0,,1,10198.90039,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894616645,"Mar 5, 2021, 1:35:14 PM",Afternoon Run,Run,,1854,5.01,41,FALSE,,activities/5221226898.fit.gz,,,1854,1764,5011.399902,5.300000191,2.840929747,32.11332321,31.41332436,13.5,24.70000076,9.699999809,0.013968153,,,,,,160.3514862,,,298,,,41,,,,,,,,,,,,,0,,1,5066.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914341021,"Mar 8, 2021, 12:18:26 PM",Lunch Run,Run,,2080,4.98,26,FALSE,,activities/5242095353.fit.gz,,,2080,2000,4988.600098,4.900000095,2.494299889,25.77063942,19.77063942,19.5,36.79999924,12.89999962,0.120274223,,,,,,144.9199982,,,281,,,26,,,,,,,,,,,,,0,,1,5035.200195,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923832390,"Mar 10, 2021, 12:30:06 PM",Trails making me work 🥵,Run,,2548,8.28,69,FALSE,,activities/5252106543.fit.gz,,,2548,2526,8284.700195,5.199999809,3.279770374,51.141716,51.14170074,13.5,38.5,30,0,,,,,,164.3249664,,,515,,,69,,,,,,6,,,,,0,66,0,,1,8406.700195,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929314160,"Mar 11, 2021, 3:07:33 PM",Afternoon Run,Run,,1421,5,52,FALSE,,activities/5257893256.fit.gz,,,1421,1418,5005.5,5.400000095,3.529971838,25.81785774,18.71785736,19.5,36.79999924,11.10000038,0.141843975,,,,,,173.0905304,,,300,,,52,,,,,,,,,,,,,0,,1,5056.899902,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938123808,"Mar 13, 2021, 9:40:35 AM",Morning Run,Run,,3052,10.35,83,FALSE,,activities/5267188430.fit.gz,,,3052,3048,10351.90039,4.900000095,3.396292686,81.5331955,81.43319702,19.5,42.5,19.10000038,0.000966006,,,,,,163.1642609,,,638,,,83,,,,,,,,,,,,,0,,1,10550.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4951668214,"Mar 15, 2021, 3:26:17 PM",Afternoon Run,Run,,2098,7.02,64,FALSE,,activities/5281491983.fit.gz,,,2098,2089,7021.200195,7.699999809,3.361033916,58.18712234,60.78712082,19.5,42.5,17.60000038,-0.037030708,,,,,,165.9414063,,,429,,,64,,,,,,,,,,,,,0,,1,7180.100098,,,,,,,,,,,,,,,,,,,,,,,,,,,
4963411963,"Mar 17, 2021, 5:52:35 PM",Afternoon Run,Run,,1412,5,53,FALSE,,activities/5293758342.fit.gz,,,1412,1412,5004.5,4.599999905,3.544263363,27.77837372,20.77837372,19.5,36.79999924,6.599999905,0.139874116,,,,,,171.0539398,,,302,,,53,,,,,,,,,,,,,0,,1,5055.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,
4976217656,"Mar 19, 2021, 5:31:22 PM",Afternoon Run,Run,,1850,5,19,FALSE,,activities/5307148879.fit.gz,,,1850,1564,5000.899902,5.199999809,3.197506428,28.42457581,28.32457733,27.39999962,36.20000076,5.400000095,0.00199964,,,,,,147.4078827,,,293,,,19,,,,,,,,,,,,,0,,1,5021.200195,,,,,,,,,,,,,,,,,,,,,,,,,,,
4984670704,"Mar 21, 2021, 12:38:40 PM",Lunch Run,Run,,3032,9.97,93,FALSE,,activities/5315984340.fit.gz,,,3032,3014,9978,5.199999809,3.31055069,69.33795929,70.03795624,13.5,25.10000038,26.29999924,-0.007015434,,,,,,167.1491089,,,629,,,93,,,,,,,,,,,,,0,,1,10117.2002,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001871400,"Mar 24, 2021, 10:58:48 AM",Morning Run,Run,,1654,5.66,47,FALSE,,activities/5333993102.fit.gz,,,1654,1654,5668.600098,4.900000095,3.427206755,28.72732925,28.62732887,19.5,36.79999924,6.5,0.001764104,,,,,,165.2956848,,,336,,,47,,,,,,,,,,,,,0,,1,5707,,,,,,,,,,,,,,,,,,,,,,,,,,,
5008752534,"Mar 25, 2021, 3:32:35 PM",Afternoon Run,Run,,3242,10.02,113,FALSE,,activities/5341220418.fit.gz,,,3242,3188,10028.59961,6.300000191,3.145734072,78.09612274,73.69612122,13.5,25.20000076,28.79999924,0.043874517,,,,,,170.8447418,,,648,,,113,,,,,,,,,,,,,0,,1,10196.2002,,,,,,,,,,,,,,,,,,,,,,,,,,,
5017653869,"Mar 27, 2021, 9:57:12 AM",Morning Run,Run,,1594,5.62,49,FALSE,,activities/5350572102.fit.gz,,,1594,1590,5625.100098,4.800000191,3.537798643,28.73493576,28.73493576,19.5,36.79999924,6.599999905,0,,,,,,166.7715607,,,325,,,49,,,,,,,,,,,,,0,,1,5663.700195,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037102243,"Mar 30, 2021, 12:55:38 PM",Afternoon Run,Run,,1451,5,37,FALSE,,activities/5371004600.fit.gz,,,1451,1451,5005.100098,4.900000095,3.449414253,27.87680626,20.77680588,19.5,36.79999924,8.699999809,0.141855314,,,,,,160.1575623,,,301,,,37,,,,,,,,,,,,,0,,1,5057.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051344905,"Apr 1, 2021, 4:55:28 PM",Afternoon Run,Run,,1652,5.68,43,FALSE,,activities/5385910698.fit.gz,,,1652,1652,5685.100098,4.699999809,3.441343784,28.74295425,28.34295464,19.5,36.79999924,6.099999905,0.007035936,,,,,,160.3444672,,,339,,,43,,,,,,,,,,,,,0,,1,5724.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,
5055513465,"Apr 2, 2021, 1:16:05 PM",Afternoon Run,Run,,2413,7.31,55,FALSE,,activities/5390284077.fit.gz,,,2413,2359,7311.399902,5.099999905,3.099364042,51.32363129,48.42362976,13.5,25.10000038,27.10000038,0.039664086,,,,,,159.0220795,,,484,,,55,,,,,,,,,,,,,0,,1,7420.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,
5063624438,"Apr 3, 2021, 4:24:55 PM",Afternoon Ride,Ride,,2775,11.49,9,FALSE,,activities/5398810814.fit.gz,,,2775,2250,11497,8.699999809,5.109777927,59.15607452,67.15607452,19.5,41.40000153,6,-0.069583371,,,,,,121.1538467,,56.38415909,240,,,9,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072736270,"Apr 4, 2021, 12:48:10 PM",Father Ted,Hike,,5396,5.05,12,FALSE,,activities/5408390460.fit.gz,,,5396,5172,5058.700195,2.099999905,0.978093565,170.5157166,171.9160004,24.89999962,176.8999939,44.70000076,-0.027675094,,,,,,102.082283,,,412,,,12,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5074164607,"Apr 5, 2021, 2:17:12 PM",Afternoon Run,Run,,1398,5,53,FALSE,,activities/5409882984.fit.gz,,,1398,1394,5008,5.099999905,3.592539549,27.80196571,20.70196724,19.5,36.79999924,6.599999905,0.141773164,,,,,,173.3759003,,,301,,,53,,,,,,,,,,,,,0,,1,5059.399902,,,,,,,,,,,,,,,,,,,,,,,,,,,
5079738320,"Apr 6, 2021, 3:13:30 PM",Afternoon Run,Run,,1409,4.99,51,FALSE,,activities/5415716276.fit.gz,,,1409,1405,4995.799805,4.699999809,3.555729628,25.66437149,18.86437225,19.5,36.79999924,9.5,0.136114329,,,,,,171.4321442,,,307,,,51,,,,,,,,,,,,,0,,1,5045.899902,,,,,,,,,,,,,,,,,,,,,,,,,,,
5095613834,"Apr 8, 2021, 3:18:39 PM",Afternoon Run,Run,,2740,8.9,70,FALSE,,activities/5432269798.fit.gz,,,2740,2723,8906.200195,4.599999905,3.270730734,72.86840057,73.36840057,17.10000038,25.29999924,12.5,-0.005614066,,,,,,161.2819061,,,542,,,70,,,,,,,,,,,,,0,,1,9078.200195,,,,,,,,,,,,,,,,,,,,,,,,,,,
5108947625,"Apr 11, 2021, 1:19:54 PM",Afternoon Run,Run,,2860,10.03,112,FALSE,,activities/5446234761.fit.gz,,,2860,2860,10034.7998,5.099999905,3.508671284,81.4693985,78.36940002,19.5,42.59999847,18.10000038,0.030892493,,,,,,173.5755768,,,618,,,112,,,,,,,,,,,,,0,,1,10236.90039,,,,,,,,,,,,,,,,,,,,,,,,,,,
5114813624,"Apr 12, 2021, 4:23:36 PM",Afternoon Run,Run,,1364,5,42,FALSE,,activities/5452427696.fit.gz,,,1364,1357,5006.600098,5.099999905,3.689461946,27.70903587,20.60903549,19.5,36.79999924,6.400000095,0.141812801,,,,,,166.2982941,,,299,,,42,,,,,,,,,,,,,0,,1,5058.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125900776,"Apr 14, 2021, 2:47:38 PM",Afternoon Run,Run,,1439,5,36,FALSE,,activities/5463992208.fit.gz,,,1439,1416,5001.799805,4.5,3.53234458,25.69522095,18.79522133,19.5,36.79999924,7.800000191,0.137950331,,,,,,161.600708,,,301,,,36,,,,,,,,,,,,,0,,1,5051.899902,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136016144,"Apr 16, 2021, 10:59:11 AM",Lunch Run,Run,,707,2.35,12,FALSE,,activities/5474498054.fit.gz,,,707,697,2350.5,4.099999905,3.372309923,9.399380684,6.999380589,19.5,30.29999924,13.30000019,0.102105938,,,,,,152.4300079,,,142,,,12,,,,,,,,,,,0,,0,,1,2374.300049,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136016355,"Apr 16, 2021, 11:11:10 AM",Lunch Run,Run,,2307,8,77,FALSE,,activities/5474498170.fit.gz,,,2307,2302,8005.600098,5.099999905,3.477671623,66.74192047,69.641922,19.60000038,42.5,26.20000076,-0.036224641,,,,,,169.6983032,,,492,,,77,,,,,,,,,,,,,0,,1,8182.899902,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156108897,"Apr 19, 2021, 5:25:21 PM",Evening Run,Run,,1437,5.04,40,FALSE,,activities/5495497514.fit.gz,,,1437,1437,5039.600098,4.800000191,3.50702858,29.57853127,29.27853012,19.5,41.59999847,18.29999924,0.005952853,,,,,,164.4444427,,,306,,,40,,,,,,,,,,,,,0,,1,5102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161987565,"Apr 20, 2021, 4:34:48 PM",Afternoon Run,Run,,652,2.51,21,FALSE,,activities/5501574552.fit.gz,,,652,652,2515.100098,6.099999905,3.857515335,6.184126854,6.084126949,21.5,28,1.899999976,0.003975985,,,,,,167.5357208,,,146,,,21,,,,,,,,,,,,,0,,1,2518.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167509627,"Apr 21, 2021, 3:55:03 PM",Afternoon Run,Run,,3106,10.38,87,FALSE,,activities/5507301955.fit.gz,,,3106,3102,10380.5,5.199999809,3.346389532,81.53314972,81.2331543,19.5,42.5,17.89999962,0.002890034,,,,,,163.9854736,,,643,,,87,,,,,,,,,,,,,0,,1,10576.7998,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176486847,"Apr 23, 2021, 8:28:41 AM",Limerick Tour pt.1,Run,,1792,5.15,13,FALSE,,activities/5516599101.fit.gz,,,1792,1745,5153.799805,4.800000191,2.953467131,13.91299152,14.61299992,2.599999905,8.600000381,6.5,-0.013582211,,,,,,142.8877258,,,307,,,13,,,,,,,,,,,0,,0,,1,5169,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190907333,"Apr 25, 2021, 2:16:10 PM",Afternoon Run,Run,,1533,4.99,24,FALSE,,activities/5531602376.fit.gz,,,1533,1520,4998.799805,4.5,3.28868413,25.71078491,19.41078377,19.5,36.79999924,7.5,0.126030251,,,,,,152.0540924,,,299,,,24,,,,,,,,,,,,,0,,1,5047.899902,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196213626,"Apr 26, 2021, 1:43:12 PM",Hot weather bad knees 🥵🥵,Run,,3154,10.02,68,FALSE,,activities/5537154432.fit.gz,,,3154,3150,10021.7998,4.300000191,3.1815238,81.52844238,79.82839966,19.5,42.5,18.79999924,0.01696302,,,,,,158.4246521,,,641,,,68,,,,,,,,,,,0,,0,,1,10222.2998,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213079353,"Apr 29, 2021, 10:13:56 AM",Lunch Run,Run,,1449,5.03,49,FALSE,,activities/5555000470.fit.gz,,,1449,1446,5033.899902,4.800000191,3.481258631,27.88322449,20.78322411,19.5,36.79999924,8.300000191,0.141043723,,,,,,170.6671295,,,301,,,49,,,,,,,,,,,,,0,,1,5084.899902,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222322943,"May 1, 2021, 9:25:20 AM",Morning Run,Run,,3286,11.01,67,FALSE,,activities/5564788708.fit.gz,,,3286,3286,11015.7998,5,3.352343321,82.10368347,82.10368347,21,41.20000076,15.5,0,,,,,,157.0088348,,,673,,,67,,,,,,,,,,,,,0,,1,11131.7002,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229582473,"May 2, 2021, 11:37:41 AM",Lunch Run,Run,,2292,7.67,64,FALSE,,activities/5572348427.fit.gz,,,2292,2289,7672.700195,4.699999809,3.351987839,61.04593277,61.14593124,19.5,42.5,18.29999924,-0.001303322,,,,,,162.3903046,,,473,,,64,,,,,,,,,,,,,0,,1,7837.200195,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235391009,"May 3, 2021, 11:44:57 AM",Lunch Run,Run,,2576,8.67,74,FALSE,,activities/5578409745.fit.gz,,,2576,2573,8670.900391,5,3.369957209,66.38127136,66.58127594,19.5,42.5,16.79999924,-0.002306566,,,,,,164.1573792,,,541,,,74,,,,,,,,,,,,,0,,1,8806.599609,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239304186,"May 4, 2021, 8:11:02 AM",Morning Run,Run,,1752,5.64,30,FALSE,,activities/5582471635.fit.gz,,,1752,1741,5643.799805,4.400000095,3.241700172,28.80533028,28.80533028,19.5,36.79999924,8.199999809,0,,,,,,153.3924103,,,339,,,30,,,,,,,,,,,,,0,,1,5682.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250967424,"May 6, 2021, 11:37:33 AM",Lunch Run,Run,,3098,10.02,109,FALSE,,activities/5594560799.fit.gz,,,3098,3069,10023.5,4.900000095,3.266047478,81.55551147,78.05551147,19.5,42.5,18.10000038,0.034917943,,,,,,171.2809143,,,664,,,109,,,,,,,,,,,,,0,,1,10226.90039,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269761125,"May 9, 2021, 5:07:35 PM",Evening Run,Run,,1523,5,38,FALSE,,activities/5614272364.fit.gz,,,1523,1511,5001.399902,4.5,3.309993267,28.0161953,21.0161953,19.5,36.79999924,6.599999905,0.139960811,,,,,,160.1331177,,,304,,,38,,,,,,,,,,,,,0,,1,5052.600098,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273999860,"May 10, 2021, 4:31:10 PM",Afternoon Run,Run,,1662,5.68,31,FALSE,,activities/5618745761.fit.gz,,,1662,1659,5685.200195,5.099999905,3.426883698,28.85607147,28.75607109,19.5,36.79999924,6.400000095,0.001758953,,,,,,153.4749603,,,336,,,31,,,,,,,,,,,,,0,,1,5725,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284105291,"May 12, 2021, 12:27:21 PM",Afternoon Run,Run,,2981,9.99,82,FALSE,,activities/5629313557.fit.gz,,,2981,2969,9996.700195,4.599999905,3.367025852,81.54337311,77.74337769,19.5,42.5,20.20000076,0.038012546,,,,,,164.3793945,,,623,,,82,,,,,,,,,,,,,0,,1,10203.59961,,,,,,,,,,,,,,,,,,,,,,,,,,,
